Timestamp,Station_ID,City,Total_Ports,Occupied_Ports,Queue_Length,Hour,Day_of_Week,Is_Weekend,Traffic_Level,Weather,Battery_Demand,Availability_After_15_Min,Waiting_Time_Minutes
2026-01-13 04:15:00,ST100,Pune,8,0,0,4,Tuesday,0,Low,Cloudy,47,1,0
2026-01-13 04:30:00,ST114,Mumbai,10,4,0,4,Tuesday,0,Low,Cloudy,62,1,0
2026-01-13 04:45:00,ST118,Mumbai,10,3,0,4,Tuesday,0,Low,Sunny,85,1,0
2026-01-13 05:00:00,ST115,Nagpur,10,2,0,5,Tuesday,0,Low,Cloudy,24,1,0
2026-01-13 05:15:00,ST109,Nashik,4,0,0,5,Tuesday,0,Low,Sunny,47,1,0
2026-01-13 05:30:00,ST109,Pune,10,3,0,5,Tuesday,0,Low,Rainy,20,1,0
2026-01-13 05:45:00,ST103,Mumbai,4,0,0,5,Tuesday,0,Low,Cloudy,86,1,0
2026-01-13 06:00:00,ST118,Mumbai,6,2,0,6,Tuesday,0,Low,Sunny,73,1,0
2026-01-13 06:15:00,ST113,Nashik,8,0,0,6,Tuesday,0,Low,Cloudy,57,1,0
2026-01-13 06:30:00,ST101,Pune,10,2,0,6,Tuesday,0,Low,Cloudy,44,1,0
2026-01-13 06:45:00,ST112,Mumbai,4,2,0,6,Tuesday,0,Low,Cloudy,61,1,0
2026-01-13 07:00:00,ST114,Nagpur,10,0,0,7,Tuesday,0,Low,Cloudy,39,1,0
2026-01-13 07:15:00,ST113,Pune,4,2,0,7,Tuesday,0,Low,Cloudy,39,1,0
2026-01-13 07:30:00,ST115,Nashik,4,0,0,7,Tuesday,0,Low,Cloudy,25,1,0
2026-01-13 07:45:00,ST102,Pune,8,2,0,7,Tuesday,0,Low,Sunny,32,1,0
2026-01-13 08:00:00,ST102,Pune,8,4,0,8,Tuesday,0,Medium,Cloudy,56,1,0
2026-01-13 08:15:00,ST111,Nashik,6,2,0,8,Tuesday,0,Medium,Cloudy,68,1,0
2026-01-13 08:30:00,ST101,Pune,8,7,0,8,Tuesday,0,Medium,Sunny,37,1,0
2026-01-13 08:45:00,ST117,Mumbai,4,2,0,8,Tuesday,0,Medium,Rainy,55,1,0
2026-01-13 09:00:00,ST108,Pune,6,5,0,9,Tuesday,0,Medium,Sunny,30,1,0
2026-01-13 09:15:00,ST105,Pune,10,4,0,9,Tuesday,0,Medium,Rainy,27,1,0
2026-01-13 09:30:00,ST106,Pune,6,5,0,9,Tuesday,0,Medium,Cloudy,76,1,0
2026-01-13 09:45:00,ST120,Pune,10,4,0,9,Tuesday,0,Medium,Cloudy,90,1,0
2026-01-13 10:00:00,ST115,Pune,6,1,0,10,Tuesday,0,Medium,Sunny,99,1,0
2026-01-13 10:15:00,ST101,Nagpur,4,2,0,10,Tuesday,0,Medium,Cloudy,70,1,0
2026-01-13 10:30:00,ST104,Mumbai,8,1,0,10,Tuesday,0,Medium,Sunny,24,1,0
2026-01-13 10:45:00,ST100,Pune,6,1,0,10,Tuesday,0,Medium,Sunny,21,1,0
2026-01-13 11:00:00,ST114,Pune,6,1,0,11,Tuesday,0,Medium,Rainy,62,1,0
2026-01-13 11:15:00,ST102,Nashik,8,1,0,11,Tuesday,0,Medium,Cloudy,70,1,0
2026-01-13 11:30:00,ST100,Nagpur,4,2,0,11,Tuesday,0,Medium,Rainy,70,1,0
2026-01-13 11:45:00,ST109,Nagpur,6,3,0,11,Tuesday,0,Medium,Rainy,81,1,0
2026-01-13 12:00:00,ST110,Pune,10,0,0,12,Tuesday,0,Low,Rainy,80,1,0
2026-01-13 12:15:00,ST116,Pune,8,2,0,12,Tuesday,0,Low,Cloudy,93,1,0
2026-01-13 12:30:00,ST103,Nagpur,10,5,0,12,Tuesday,0,Low,Cloudy,36,1,0
2026-01-13 12:45:00,ST106,Nashik,6,1,0,12,Tuesday,0,Low,Sunny,72,1,0
2026-01-13 13:00:00,ST110,Pune,4,2,0,13,Tuesday,0,Low,Cloudy,75,1,0
2026-01-13 13:15:00,ST117,Nagpur,4,0,0,13,Tuesday,0,Low,Cloudy,78,1,0
2026-01-13 13:30:00,ST119,Nashik,6,1,0,13,Tuesday,0,Low,Cloudy,46,1,0
2026-01-13 13:45:00,ST120,Nagpur,4,2,0,13,Tuesday,0,Low,Rainy,35,1,0
2026-01-13 14:00:00,ST105,Mumbai,4,0,0,14,Tuesday,0,Low,Rainy,39,1,0
2026-01-13 14:15:00,ST101,Pune,6,0,0,14,Tuesday,0,Low,Sunny,97,1,0
2026-01-13 14:30:00,ST120,Mumbai,4,0,0,14,Tuesday,0,Low,Sunny,94,1,0
2026-01-13 14:45:00,ST104,Nashik,8,3,0,14,Tuesday,0,Low,Cloudy,98,1,0
2026-01-13 15:00:00,ST105,Nashik,4,1,0,15,Tuesday,0,Low,Sunny,44,1,0
2026-01-13 15:15:00,ST118,Mumbai,6,0,0,15,Tuesday,0,Low,Cloudy,79,1,0
2026-01-13 15:30:00,ST112,Pune,6,2,0,15,Tuesday,0,Low,Cloudy,74,1,0
2026-01-13 15:45:00,ST104,Nashik,8,2,0,15,Tuesday,0,Low,Cloudy,62,1,0
2026-01-13 16:00:00,ST109,Nashik,8,1,0,16,Tuesday,0,Low,Cloudy,54,1,0
2026-01-13 16:15:00,ST112,Pune,4,0,0,16,Tuesday,0,Low,Cloudy,33,1,0
2026-01-13 16:30:00,ST117,Nashik,8,0,0,16,Tuesday,0,Low,Sunny,53,1,0
2026-01-13 16:45:00,ST101,Mumbai,6,0,0,16,Tuesday,0,Low,Cloudy,34,1,0
2026-01-13 17:00:00,ST102,Pune,4,3,0,17,Tuesday,0,High,Sunny,23,1,0
2026-01-13 17:15:00,ST110,Nashik,4,3,0,17,Tuesday,0,High,Rainy,23,1,0
2026-01-13 17:30:00,ST119,Mumbai,10,9,0,17,Tuesday,0,High,Rainy,39,1,0
2026-01-13 17:45:00,ST109,Mumbai,10,7,0,17,Tuesday,0,High,Sunny,50,1,0
2026-01-13 18:00:00,ST120,Mumbai,4,3,1,18,Tuesday,0,High,Rainy,60,1,10
2026-01-13 18:15:00,ST102,Nagpur,8,4,0,18,Tuesday,0,High,Sunny,28,1,0
2026-01-13 18:30:00,ST116,Mumbai,8,4,0,18,Tuesday,0,High,Sunny,46,1,0
2026-01-13 18:45:00,ST101,Mumbai,8,4,0,18,Tuesday,0,High,Cloudy,44,1,0
2026-01-13 19:00:00,ST105,Nashik,8,4,0,19,Tuesday,0,High,Cloudy,84,1,0
2026-01-13 19:15:00,ST111,Mumbai,8,6,0,19,Tuesday,0,High,Cloudy,36,1,0
2026-01-13 19:30:00,ST113,Mumbai,10,7,0,19,Tuesday,0,High,Cloudy,91,1,0
2026-01-13 19:45:00,ST115,Nagpur,10,7,0,19,Tuesday,0,High,Cloudy,29,1,0
2026-01-13 20:00:00,ST119,Pune,8,4,0,20,Tuesday,0,High,Cloudy,62,1,0
2026-01-13 20:15:00,ST101,Mumbai,4,2,0,20,Tuesday,0,High,Cloudy,91,1,0
2026-01-13 20:30:00,ST113,Nagpur,6,3,0,20,Tuesday,0,High,Cloudy,90,1,0
2026-01-13 20:45:00,ST100,Nagpur,8,6,0,20,Tuesday,0,High,Rainy,29,1,0
2026-01-13 21:00:00,ST118,Pune,6,5,1,21,Tuesday,0,High,Sunny,80,1,15
2026-01-13 21:15:00,ST119,Mumbai,10,10,1,21,Tuesday,0,High,Rainy,32,0,6
2026-01-13 21:30:00,ST118,Pune,8,5,0,21,Tuesday,0,High,Cloudy,42,1,0
2026-01-13 21:45:00,ST108,Nashik,4,3,0,21,Tuesday,0,High,Rainy,95,1,0
2026-01-13 22:00:00,ST111,Pune,6,3,0,22,Tuesday,0,High,Cloudy,27,1,0
2026-01-13 22:15:00,ST119,Nagpur,4,2,0,22,Tuesday,0,High,Sunny,35,1,0
2026-01-13 22:30:00,ST115,Nagpur,6,5,1,22,Tuesday,0,High,Cloudy,93,1,12
2026-01-13 22:45:00,ST101,Pune,6,5,0,22,Tuesday,0,High,Cloudy,30,1,0
2026-01-13 23:00:00,ST108,Mumbai,10,2,0,23,Tuesday,0,Low,Rainy,93,1,0
2026-01-13 23:15:00,ST102,Mumbai,8,2,0,23,Tuesday,0,Low,Rainy,80,1,0
2026-01-13 23:30:00,ST112,Nashik,8,0,0,23,Tuesday,0,Low,Sunny,78,1,0
2026-01-13 23:45:00,ST113,Nashik,6,2,0,23,Tuesday,0,Low,Cloudy,23,1,0
2026-01-14 00:00:00,ST100,Mumbai,8,1,0,0,Wednesday,0,Low,Rainy,87,1,0
2026-01-14 00:15:00,ST113,Mumbai,10,2,0,0,Wednesday,0,Low,Cloudy,60,1,0
2026-01-14 00:30:00,ST120,Nashik,4,1,0,0,Wednesday,0,Low,Rainy,48,1,0
2026-01-14 00:45:00,ST108,Mumbai,6,0,0,0,Wednesday,0,Low,Cloudy,100,1,0
2026-01-14 01:00:00,ST109,Nashik,10,0,0,1,Wednesday,0,Low,Sunny,49,1,0
2026-01-14 01:15:00,ST115,Pune,6,2,0,1,Wednesday,0,Low,Rainy,91,1,0
2026-01-14 01:30:00,ST106,Nagpur,8,2,0,1,Wednesday,0,Low,Sunny,90,1,0
2026-01-14 01:45:00,ST106,Nagpur,4,2,0,1,Wednesday,0,Low,Rainy,92,1,0
2026-01-14 02:00:00,ST120,Mumbai,6,1,0,2,Wednesday,0,Low,Sunny,72,1,0
2026-01-14 02:15:00,ST110,Nagpur,6,3,0,2,Wednesday,0,Low,Rainy,45,1,0
2026-01-14 02:30:00,ST107,Nashik,6,3,0,2,Wednesday,0,Low,Sunny,85,1,0
2026-01-14 02:45:00,ST110,Pune,10,1,0,2,Wednesday,0,Low,Rainy,63,1,0
2026-01-14 03:00:00,ST100,Nagpur,4,1,0,3,Wednesday,0,Low,Sunny,95,1,0
2026-01-14 03:15:00,ST112,Nashik,4,0,0,3,Wednesday,0,Low,Rainy,78,1,0
2026-01-14 03:30:00,ST118,Pune,10,2,0,3,Wednesday,0,Low,Rainy,75,1,0
2026-01-14 03:45:00,ST112,Mumbai,8,3,0,3,Wednesday,0,Low,Sunny,31,1,0
2026-01-14 04:00:00,ST101,Nashik,10,1,0,4,Wednesday,0,Low,Sunny,61,1,0
2026-01-14 04:15:00,ST109,Pune,10,1,0,4,Wednesday,0,Low,Rainy,68,1,0
2026-01-14 04:30:00,ST114,Nagpur,4,0,0,4,Wednesday,0,Low,Sunny,53,1,0
2026-01-14 04:45:00,ST115,Nagpur,6,2,0,4,Wednesday,0,Low,Sunny,41,1,0
2026-01-14 05:00:00,ST116,Pune,8,2,0,5,Wednesday,0,Low,Sunny,97,1,0
2026-01-14 05:15:00,ST109,Pune,6,1,0,5,Wednesday,0,Low,Cloudy,48,1,0
2026-01-14 05:30:00,ST103,Nagpur,6,0,0,5,Wednesday,0,Low,Cloudy,60,1,0
2026-01-14 05:45:00,ST111,Nashik,8,3,0,5,Wednesday,0,Low,Cloudy,25,1,0
2026-01-14 06:00:00,ST112,Pune,8,2,0,6,Wednesday,0,Low,Sunny,20,1,0
2026-01-14 06:15:00,ST102,Nashik,6,3,0,6,Wednesday,0,Low,Rainy,52,1,0
2026-01-14 06:30:00,ST115,Pune,8,3,0,6,Wednesday,0,Low,Cloudy,34,1,0
2026-01-14 06:45:00,ST102,Mumbai,10,5,0,6,Wednesday,0,Low,Cloudy,73,1,0
2026-01-14 07:00:00,ST105,Mumbai,4,1,0,7,Wednesday,0,Low,Rainy,80,1,0
2026-01-14 07:15:00,ST104,Pune,4,1,0,7,Wednesday,0,Low,Sunny,65,1,0
2026-01-14 07:30:00,ST119,Pune,10,0,0,7,Wednesday,0,Low,Rainy,38,1,0
2026-01-14 07:45:00,ST106,Nagpur,10,0,0,7,Wednesday,0,Low,Cloudy,91,1,0
2026-01-14 08:00:00,ST109,Nagpur,10,4,0,8,Wednesday,0,Medium,Cloudy,62,1,0
2026-01-14 08:15:00,ST103,Nashik,6,1,0,8,Wednesday,0,Medium,Rainy,56,1,0
2026-01-14 08:30:00,ST110,Pune,8,5,0,8,Wednesday,0,Medium,Sunny,48,1,0
2026-01-14 08:45:00,ST103,Mumbai,10,3,0,8,Wednesday,0,Medium,Rainy,53,1,0
2026-01-14 09:00:00,ST100,Nashik,8,1,0,9,Wednesday,0,Medium,Sunny,88,1,0
2026-01-14 09:15:00,ST118,Nashik,8,7,0,9,Wednesday,0,Medium,Sunny,64,1,0
2026-01-14 09:30:00,ST113,Pune,10,2,0,9,Wednesday,0,Medium,Rainy,86,1,0
2026-01-14 09:45:00,ST104,Nagpur,8,2,0,9,Wednesday,0,Medium,Sunny,41,1,0
2026-01-14 10:00:00,ST105,Pune,6,2,0,10,Wednesday,0,Medium,Sunny,55,1,0
2026-01-14 10:15:00,ST109,Pune,4,1,0,10,Wednesday,0,Medium,Cloudy,26,1,0
2026-01-14 10:30:00,ST106,Nagpur,10,6,0,10,Wednesday,0,Medium,Sunny,35,1,0
2026-01-14 10:45:00,ST120,Pune,10,6,0,10,Wednesday,0,Medium,Sunny,53,1,0
2026-01-14 11:00:00,ST115,Mumbai,8,4,0,11,Wednesday,0,Medium,Rainy,70,1,0
2026-01-14 11:15:00,ST103,Nashik,8,1,0,11,Wednesday,0,Medium,Rainy,30,1,0
2026-01-14 11:30:00,ST112,Mumbai,6,1,0,11,Wednesday,0,Medium,Cloudy,27,1,0
2026-01-14 11:45:00,ST116,Mumbai,10,3,0,11,Wednesday,0,Medium,Sunny,29,1,0
2026-01-14 12:00:00,ST119,Nashik,10,3,0,12,Wednesday,0,Low,Rainy,27,1,0
2026-01-14 12:15:00,ST102,Nashik,4,0,0,12,Wednesday,0,Low,Sunny,57,1,0
2026-01-14 12:30:00,ST106,Pune,4,0,0,12,Wednesday,0,Low,Rainy,69,1,0
2026-01-14 12:45:00,ST120,Nagpur,8,0,0,12,Wednesday,0,Low,Cloudy,75,1,0
2026-01-14 13:00:00,ST116,Mumbai,4,0,0,13,Wednesday,0,Low,Sunny,69,1,0
2026-01-14 13:15:00,ST100,Mumbai,4,1,0,13,Wednesday,0,Low,Sunny,23,1,0
2026-01-14 13:30:00,ST102,Mumbai,4,2,0,13,Wednesday,0,Low,Sunny,40,1,0
2026-01-14 13:45:00,ST104,Pune,10,4,0,13,Wednesday,0,Low,Cloudy,58,1,0
2026-01-14 14:00:00,ST115,Nagpur,8,2,0,14,Wednesday,0,Low,Rainy,49,1,0
2026-01-14 14:15:00,ST120,Nagpur,4,0,0,14,Wednesday,0,Low,Rainy,53,1,0
2026-01-14 14:30:00,ST116,Pune,4,1,0,14,Wednesday,0,Low,Sunny,75,1,0
2026-01-14 14:45:00,ST114,Nagpur,6,0,0,14,Wednesday,0,Low,Sunny,73,1,0
2026-01-14 15:00:00,ST120,Nashik,4,0,0,15,Wednesday,0,Low,Cloudy,31,1,0
2026-01-14 15:15:00,ST114,Nashik,8,0,0,15,Wednesday,0,Low,Rainy,34,1,0
2026-01-14 15:30:00,ST102,Nashik,10,4,0,15,Wednesday,0,Low,Sunny,62,1,0
2026-01-14 15:45:00,ST109,Nashik,6,0,0,15,Wednesday,0,Low,Cloudy,38,1,0
2026-01-14 16:00:00,ST107,Pune,10,5,0,16,Wednesday,0,Low,Rainy,99,1,0
2026-01-14 16:15:00,ST104,Pune,8,0,0,16,Wednesday,0,Low,Cloudy,68,1,0
2026-01-14 16:30:00,ST101,Nashik,4,1,0,16,Wednesday,0,Low,Rainy,57,1,0
2026-01-14 16:45:00,ST115,Mumbai,6,3,0,16,Wednesday,0,Low,Rainy,55,1,0
2026-01-14 17:00:00,ST116,Nashik,10,5,0,17,Wednesday,0,High,Rainy,69,1,0
2026-01-14 17:15:00,ST115,Mumbai,10,8,0,17,Wednesday,0,High,Rainy,42,1,0
2026-01-14 17:30:00,ST111,Mumbai,8,6,0,17,Wednesday,0,High,Rainy,29,1,0
2026-01-14 17:45:00,ST114,Mumbai,10,8,0,17,Wednesday,0,High,Cloudy,98,1,0
2026-01-14 18:00:00,ST111,Pune,6,5,0,18,Wednesday,0,High,Rainy,59,1,0
2026-01-14 18:15:00,ST105,Mumbai,8,8,2,18,Wednesday,0,High,Sunny,91,0,30
2026-01-14 18:30:00,ST102,Mumbai,8,4,0,18,Wednesday,0,High,Sunny,62,1,0
2026-01-14 18:45:00,ST102,Mumbai,4,3,0,18,Wednesday,0,High,Sunny,97,1,0
2026-01-14 19:00:00,ST107,Nagpur,10,6,0,19,Wednesday,0,High,Sunny,98,1,0
2026-01-14 19:15:00,ST106,Mumbai,10,5,0,19,Wednesday,0,High,Sunny,62,1,0
2026-01-14 19:30:00,ST107,Pune,6,3,0,19,Wednesday,0,High,Rainy,59,1,0
2026-01-14 19:45:00,ST113,Pune,10,5,0,19,Wednesday,0,High,Rainy,65,1,0
2026-01-14 20:00:00,ST120,Pune,6,6,0,20,Wednesday,0,High,Sunny,49,0,0
2026-01-14 20:15:00,ST114,Mumbai,6,3,0,20,Wednesday,0,High,Cloudy,77,1,0
2026-01-14 20:30:00,ST105,Nagpur,4,2,0,20,Wednesday,0,High,Sunny,23,1,0
2026-01-14 20:45:00,ST104,Nashik,10,8,0,20,Wednesday,0,High,Sunny,81,1,0
2026-01-14 21:00:00,ST111,Nashik,8,5,0,21,Wednesday,0,High,Rainy,66,1,0
2026-01-14 21:15:00,ST102,Nagpur,4,4,0,21,Wednesday,0,High,Rainy,47,0,0
2026-01-14 21:30:00,ST118,Nagpur,8,8,1,21,Wednesday,0,High,Sunny,88,0,15
2026-01-14 21:45:00,ST119,Nashik,6,3,0,21,Wednesday,0,High,Rainy,27,1,0
2026-01-14 22:00:00,ST105,Nashik,8,4,0,22,Wednesday,0,High,Rainy,60,1,0
2026-01-14 22:15:00,ST104,Nagpur,10,10,2,22,Wednesday,0,High,Sunny,50,0,30
2026-01-14 22:30:00,ST114,Mumbai,4,3,0,22,Wednesday,0,High,Cloudy,52,1,0
2026-01-14 22:45:00,ST106,Nashik,10,9,0,22,Wednesday,0,High,Cloudy,56,1,0
2026-01-14 23:00:00,ST107,Nashik,10,1,0,23,Wednesday,0,Low,Rainy,82,1,0
2026-01-14 23:15:00,ST104,Mumbai,8,1,0,23,Wednesday,0,Low,Rainy,56,1,0
2026-01-14 23:30:00,ST115,Pune,4,2,0,23,Wednesday,0,Low,Cloudy,27,1,0
2026-01-14 23:45:00,ST114,Pune,4,2,0,23,Wednesday,0,Low,Rainy,76,1,0
2026-01-15 00:00:00,ST112,Pune,4,0,0,0,Thursday,0,Low,Rainy,24,1,0
2026-01-15 00:15:00,ST118,Nagpur,6,1,0,0,Thursday,0,Low,Sunny,36,1,0
2026-01-15 00:30:00,ST101,Nashik,10,2,0,0,Thursday,0,Low,Cloudy,77,1,0
2026-01-15 00:45:00,ST115,Nagpur,6,0,0,0,Thursday,0,Low,Sunny,58,1,0
2026-01-15 01:00:00,ST117,Nashik,10,5,0,1,Thursday,0,Low,Cloudy,25,1,0
2026-01-15 01:15:00,ST110,Pune,6,1,0,1,Thursday,0,Low,Sunny,71,1,0
2026-01-15 01:30:00,ST108,Nashik,10,5,0,1,Thursday,0,Low,Rainy,29,1,0
2026-01-15 01:45:00,ST103,Pune,6,0,0,1,Thursday,0,Low,Cloudy,85,1,0
2026-01-15 02:00:00,ST116,Nagpur,6,3,0,2,Thursday,0,Low,Cloudy,64,1,0
2026-01-15 02:15:00,ST117,Mumbai,6,3,0,2,Thursday,0,Low,Sunny,36,1,0
2026-01-15 02:30:00,ST107,Mumbai,4,0,0,2,Thursday,0,Low,Rainy,44,1,0
2026-01-15 02:45:00,ST117,Mumbai,4,1,0,2,Thursday,0,Low,Cloudy,95,1,0
2026-01-15 03:00:00,ST105,Pune,6,3,0,3,Thursday,0,Low,Rainy,57,1,0
2026-01-15 03:15:00,ST111,Pune,4,0,0,3,Thursday,0,Low,Rainy,79,1,0
2026-01-15 03:30:00,ST105,Nagpur,8,3,0,3,Thursday,0,Low,Sunny,30,1,0
2026-01-15 03:45:00,ST120,Nashik,8,2,0,3,Thursday,0,Low,Rainy,100,1,0
2026-01-15 04:00:00,ST102,Nashik,4,2,0,4,Thursday,0,Low,Cloudy,39,1,0
2026-01-15 04:15:00,ST116,Pune,8,1,0,4,Thursday,0,Low,Rainy,39,1,0
2026-01-15 04:30:00,ST106,Mumbai,10,2,0,4,Thursday,0,Low,Rainy,64,1,0
2026-01-15 04:45:00,ST111,Mumbai,8,1,0,4,Thursday,0,Low,Rainy,76,1,0
2026-01-15 05:00:00,ST116,Nashik,10,3,0,5,Thursday,0,Low,Rainy,59,1,0
2026-01-15 05:15:00,ST115,Mumbai,6,1,0,5,Thursday,0,Low,Sunny,98,1,0
2026-01-15 05:30:00,ST102,Nashik,4,0,0,5,Thursday,0,Low,Rainy,52,1,0
2026-01-15 05:45:00,ST101,Mumbai,8,0,0,5,Thursday,0,Low,Sunny,45,1,0
2026-01-15 06:00:00,ST114,Pune,8,1,0,6,Thursday,0,Low,Sunny,24,1,0
2026-01-15 06:15:00,ST102,Pune,8,0,0,6,Thursday,0,Low,Rainy,27,1,0
2026-01-15 06:30:00,ST101,Nagpur,10,1,0,6,Thursday,0,Low,Cloudy,80,1,0
2026-01-15 06:45:00,ST110,Nagpur,6,3,0,6,Thursday,0,Low,Rainy,75,1,0
2026-01-15 07:00:00,ST115,Mumbai,10,1,0,7,Thursday,0,Low,Cloudy,85,1,0
2026-01-15 07:15:00,ST118,Nagpur,6,3,0,7,Thursday,0,Low,Rainy,51,1,0
2026-01-15 07:30:00,ST101,Pune,4,2,0,7,Thursday,0,Low,Rainy,30,1,0
2026-01-15 07:45:00,ST101,Pune,4,1,0,7,Thursday,0,Low,Cloudy,80,1,0
2026-01-15 08:00:00,ST117,Mumbai,6,2,0,8,Thursday,0,Medium,Sunny,86,1,0
2026-01-15 08:15:00,ST104,Pune,8,7,1,8,Thursday,0,Medium,Sunny,61,1,10
2026-01-15 08:30:00,ST103,Mumbai,8,2,0,8,Thursday,0,Medium,Sunny,36,1,0
2026-01-15 08:45:00,ST109,Nashik,10,5,0,8,Thursday,0,Medium,Rainy,40,1,0
2026-01-15 09:00:00,ST110,Mumbai,10,2,0,9,Thursday,0,Medium,Rainy,75,1,0
2026-01-15 09:15:00,ST105,Pune,8,1,0,9,Thursday,0,Medium,Sunny,94,1,0
2026-01-15 09:30:00,ST120,Nagpur,6,1,0,9,Thursday,0,Medium,Cloudy,68,1,0
2026-01-15 09:45:00,ST104,Nashik,4,3,0,9,Thursday,0,Medium,Sunny,30,1,0
2026-01-15 10:00:00,ST103,Nagpur,6,5,1,10,Thursday,0,Medium,Cloudy,99,1,9
2026-01-15 10:15:00,ST120,Mumbai,4,1,0,10,Thursday,0,Medium,Rainy,61,1,0
2026-01-15 10:30:00,ST112,Pune,6,5,1,10,Thursday,0,Medium,Cloudy,81,1,6
2026-01-15 10:45:00,ST117,Nagpur,10,6,0,10,Thursday,0,Medium,Rainy,60,1,0
2026-01-15 11:00:00,ST113,Nagpur,4,3,0,11,Thursday,0,Medium,Cloudy,25,1,0
2026-01-15 11:15:00,ST116,Nashik,10,4,0,11,Thursday,0,Medium,Cloudy,93,1,0
2026-01-15 11:30:00,ST110,Mumbai,4,2,0,11,Thursday,0,Medium,Sunny,70,1,0
2026-01-15 11:45:00,ST112,Nagpur,4,2,0,11,Thursday,0,Medium,Rainy,25,1,0
2026-01-15 12:00:00,ST100,Nagpur,10,0,0,12,Thursday,0,Low,Cloudy,39,1,0
2026-01-15 12:15:00,ST102,Nashik,4,0,0,12,Thursday,0,Low,Sunny,42,1,0
2026-01-15 12:30:00,ST102,Nashik,10,1,0,12,Thursday,0,Low,Cloudy,89,1,0
2026-01-15 12:45:00,ST114,Pune,6,1,0,12,Thursday,0,Low,Sunny,49,1,0
2026-01-15 13:00:00,ST102,Nashik,10,2,0,13,Thursday,0,Low,Cloudy,89,1,0
2026-01-15 13:15:00,ST114,Pune,10,3,0,13,Thursday,0,Low,Sunny,27,1,0
2026-01-15 13:30:00,ST116,Mumbai,4,0,0,13,Thursday,0,Low,Rainy,46,1,0
2026-01-15 13:45:00,ST114,Pune,10,2,0,13,Thursday,0,Low,Rainy,90,1,0
2026-01-15 14:00:00,ST116,Pune,4,1,0,14,Thursday,0,Low,Rainy,38,1,0
2026-01-15 14:15:00,ST111,Pune,6,1,0,14,Thursday,0,Low,Rainy,54,1,0
2026-01-15 14:30:00,ST100,Mumbai,8,2,0,14,Thursday,0,Low,Rainy,77,1,0
2026-01-15 14:45:00,ST104,Nashik,6,0,0,14,Thursday,0,Low,Sunny,45,1,0
2026-01-15 15:00:00,ST100,Nagpur,8,1,0,15,Thursday,0,Low,Sunny,57,1,0
2026-01-15 15:15:00,ST109,Mumbai,6,3,0,15,Thursday,0,Low,Sunny,37,1,0
2026-01-15 15:30:00,ST109,Nagpur,6,3,0,15,Thursday,0,Low,Cloudy,27,1,0
2026-01-15 15:45:00,ST100,Mumbai,6,2,0,15,Thursday,0,Low,Sunny,57,1,0
2026-01-15 16:00:00,ST100,Nashik,10,1,0,16,Thursday,0,Low,Sunny,85,1,0
2026-01-15 16:15:00,ST105,Nagpur,8,0,0,16,Thursday,0,Low,Cloudy,41,1,0
2026-01-15 16:30:00,ST107,Mumbai,4,0,0,16,Thursday,0,Low,Cloudy,88,1,0
2026-01-15 16:45:00,ST112,Nagpur,10,1,0,16,Thursday,0,Low,Sunny,87,1,0
2026-01-15 17:00:00,ST115,Nagpur,6,4,0,17,Thursday,0,High,Cloudy,63,1,0
2026-01-15 17:15:00,ST100,Pune,4,2,0,17,Thursday,0,High,Sunny,76,1,0
2026-01-15 17:30:00,ST103,Nagpur,6,5,0,17,Thursday,0,High,Sunny,96,1,0
2026-01-15 17:45:00,ST100,Nagpur,6,5,1,17,Thursday,0,High,Rainy,55,1,9
2026-01-15 18:00:00,ST112,Mumbai,6,4,0,18,Thursday,0,High,Cloudy,73,1,0
2026-01-15 18:15:00,ST110,Mumbai,8,5,0,18,Thursday,0,High,Sunny,69,1,0
2026-01-15 18:30:00,ST105,Nagpur,6,6,1,18,Thursday,0,High,Sunny,57,0,9
2026-01-15 18:45:00,ST115,Nagpur,10,9,0,18,Thursday,0,High,Cloudy,25,1,0
2026-01-15 19:00:00,ST120,Pune,10,10,1,19,Thursday,0,High,Rainy,25,0,5
2026-01-15 19:15:00,ST112,Pune,4,4,0,19,Thursday,0,High,Rainy,66,0,0
2026-01-15 19:30:00,ST102,Pune,6,3,0,19,Thursday,0,High,Rainy,82,1,0
2026-01-15 19:45:00,ST112,Nashik,4,4,2,19,Thursday,0,High,Sunny,21,0,28
2026-01-15 20:00:00,ST103,Nagpur,10,7,0,20,Thursday,0,High,Rainy,74,1,0
2026-01-15 20:15:00,ST107,Pune,8,4,0,20,Thursday,0,High,Sunny,93,1,0
2026-01-15 20:30:00,ST112,Nagpur,4,3,0,20,Thursday,0,High,Cloudy,99,1,0
2026-01-15 20:45:00,ST117,Nashik,6,5,0,20,Thursday,0,High,Cloudy,36,1,0
2026-01-15 21:00:00,ST118,Nashik,6,4,0,21,Thursday,0,High,Rainy,68,1,0
2026-01-15 21:15:00,ST106,Nashik,10,6,0,21,Thursday,0,High,Sunny,21,1,0
2026-01-15 21:30:00,ST111,Nagpur,6,6,1,21,Thursday,0,High,Rainy,90,0,6
2026-01-15 21:45:00,ST101,Mumbai,8,5,0,21,Thursday,0,High,Cloudy,63,1,0
2026-01-15 22:00:00,ST101,Mumbai,8,6,0,22,Thursday,0,High,Sunny,45,1,0
2026-01-15 22:15:00,ST101,Pune,10,7,0,22,Thursday,0,High,Cloudy,69,1,0
2026-01-15 22:30:00,ST108,Pune,4,4,1,22,Thursday,0,High,Cloudy,60,0,5
